EntryID-bait,Code,Block,Plot,Subplot,Stratum,Forest,Season,Date-placed,Collectors,Start,Finish,Weather,Height(m),Ant character,Abundance,Collected,N coll.,AntSpCODE,NOTES PK,NOTES,Bait missing
1720,NP1-S4-D3-CA,NP1,NP1-S4,D3,CA,Numba Primary,Baiting,6/5/2022,Ali+Nils,1/0/1900,1/0/1900,70% sunny,19,Oecophylla,10 to 50,TRUE,4,OECO 001,,,FALSE
1721,NP1-S4-D4-CA,NP1,NP1-S4,D4,CA,Numba Primary,Baiting,6/5/2022,Ali+Nils,1/0/1900,1/0/1900,70% sunny,16,Oecophylla,50 to 100,TRUE,6,OECO 001,,,FALSE
1722,NP1-S4-D1-UN,NP1,NP1-S4,D1,UN,Numba Primary,Baiting,6/5/2022,Ali+Nils,1/0/1900,1/0/1900,70% sunny,1.5,Rhytidoponera,1,TRUE,1,RHYT 004,,,FALSE
1723,NP1-S4-D2-UN,NP1,NP1-S4,D2,UN,Numba Primary,Baiting,6/5/2022,Ali+Nils,1/0/1900,1/0/1900,70% sunny,1.5,Strumigenys,5,TRUE,4,STRU 001,,,FALSE
1724,NP1-S4-D3-UN,NP1,NP1-S4,D3,UN,Numba Primary,Baiting,6/5/2022,Ali+Nils,1/0/1900,1/0/1900,70% sunny,1.5,,,FALSE,,,,,FALSE
1725,NP1-S4-D4-UN,NP1,NP1-S4,D4,UN,Numba Primary,Baiting,6/5/2022,Ali+Nils,1/0/1900,1/0/1900,70% sunny,1.5,,,FALSE,,,,,FALSE
1726,NP1-S5-A1-CA,NP1,NP1-S5,A1,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,25,Polyrhachis,4,TRUE,2,POLY 015,checked - ok,,FALSE
1727,NP1-S5-A2-CA,NP1,NP1-S5,A2,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,26,,,FALSE,,,,,FALSE
1728,NP1-S5-A3-CA,NP1,NP1-S5,A3,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,20,Anonychomyrma,20,TRUE,2,ANON 012,,,FALSE
1729,NP1-S5-A4-CA,NP1,NP1-S5,A4,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,10,,,FALSE,,,,,FALSE
1730,NP1-S5-A1-UN,NP1,NP1-S5,A1,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,Anonychomyrma,10 to 50,TRUE,16,ANON 012,,,FALSE
1731,NP1-S5-A2-UN,NP1,NP1-S5,A2,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,Polyrhachis,2,TRUE,2,POLY 047,,queen,FALSE
1732,NP1-S5-A3-UN,NP1,NP1-S5,A3,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,Anonychomyrma,5,TRUE,5,ANON 012,,,FALSE
1733,NP1-S5-A4-UN,NP1,NP1-S5,A4,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,Pseudolasius,3,TRUE,3,PSEU 001,,,FALSE
1734,NP1-S5-B1-CA,NP1,NP1-S5,B1,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,16,Anonychomyrma,50 to 100,TRUE,3,ANON 012,,,FALSE
1735,NP1-S5-B2-CA,NP1,NP1-S5,B2,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,21,Anonychomyrma,20 to 50,TRUE,3,ANON 012,,,FALSE
1736,NP1-S5-B3-CA,NP1,NP1-S5,B3,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,18,Anonychomyrma,100,TRUE,4,ANON 012,,,FALSE
1737,NP1-S5-B4-CA,NP1,NP1-S5,B4,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,20,,,FALSE,,,,,FALSE
1738,NP1-S5-B1-UN,NP1,NP1-S5,B1,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1739,NP1-S5-B2-UN,NP1,NP1-S5,B2,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1740,NP1-S5-B3-UN,NP1,NP1-S5,B3,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,Anonychomyrma,50 to 100,TRUE,5,ANON 012,,,FALSE
1741,NP1-S5-B4-UN,NP1,NP1-S5,B4,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1742,NP1-S5-C1-CA,NP1,NP1-S5,C1,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,17,Pheidole,10 to 20,TRUE,10,CARE 006,checked - ok,,FALSE
1743,NP1-S5-C2-CA,NP1,NP1-S5,C2,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,26,Crematogaster,50 to 100,TRUE,5,CREM 014,,,FALSE
1744,NP1-S5-C3-CA,NP1,NP1-S5,C3,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,22,Anonychomyrma,50 to 100,TRUE,4,ANON 012,,,FALSE
1745,NP1-S5-C4-CA,NP1,NP1-S5,C4,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,19,Anonychomyrma,>100,TRUE,11,ANON 012,,,FALSE
1746,NP1-S5-C1-UN,NP1,NP1-S5,C1,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,Anonychomyrma,1,TRUE,1,ANON 012,,,FALSE
1747,NP1-S5-C2-UN,NP1,NP1-S5,C2,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1748,NP1-S5-C3-UN,NP1,NP1-S5,C3,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,Polyrhachis,2,TRUE,1,POLY 036,,,FALSE
1749,NP1-S5-C4-UN,NP1,NP1-S5,C4,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,Anonychomyrma,>100,TRUE,7,ANON 012,,,FALSE
1750,NP1-S5-D1-CA,NP1,NP1-S5,D1,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,15,Anonychomyrma,100,TRUE,4,ANON 012,,,FALSE
1751,NP1-S5-D2-CA,NP1,NP1-S5,D2,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,21,Crematogaster,50 to 100,TRUE,3,CREM 014,,,FALSE
1752,NP1-S5-D3-CA,NP1,NP1-S5,D3,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,18,,,FALSE,,,,,FALSE
1753,NP1-S5-D4-CA,NP1,NP1-S5,D4,CA,Numba Primary,Baiting,6/5/2022,Phil et al.,1/0/1900,1/0/1900,sunny,16,Crematogaster,10 to 20,TRUE,2,CREM 014,,,FALSE
1754,NP1-S5-D1-UN,NP1,NP1-S5,D1,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,Anonychomyrma,>100,TRUE,7,ANON 012,,,FALSE
1755,NP1-S5-D2-UN,NP1,NP1-S5,D2,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,Polyrhachis,2,TRUE,1,POLY 036,,,FALSE
1756,NP1-S5-D3-UN,NP1,NP1-S5,D3,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,Nylanderia,20 to 50,TRUE,8,PARA 007,,,FALSE
1757,NP1-S5-D4-UN,NP1,NP1-S5,D4,UN,Numba Primary,Baiting,6/4/2022,Ali+Nils,1/0/1900,1/0/1900,sunny,1.5,Pristomyrmex,7,TRUE,4,PHIL 001,,,FALSE
1758,NP2-S1-A1-CA,NP2,NP2-S1,A1,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,10,Anonychomyrma,10,TRUE,8,ANON 014,checked - ok,,FALSE
1759,NP2-S1-A2-CA,NP2,NP2-S1,A2,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,6,Anonychomyrma,10,TRUE,11,ANON 014,checked - ok,,FALSE
1760,NP2-S1-A3-CA,NP2,NP2-S1,A3,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,9,Anonychomyrma,10,TRUE,2,ANON 014,,,FALSE
1761,NP2-S1-A4-CA,NP2,NP2-S1,A4,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,18,Anonychomyrma,10,TRUE,5,ANON 014,,,FALSE
1762,NP2-S1-A1-UN,NP2,NP2-S1,A1,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Anonychomyrma,10,TRUE,4,PROL 002,,,FALSE
1763,NP2-S1-A2-UN,NP2,NP2-S1,A2,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Polyrhachis,3,TRUE,2,POLY 029,,,FALSE
1764,NP2-S1-A3-UN,NP2,NP2-S1,A3,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Anonychomyrma,3,TRUE,2,TECH 004,,,FALSE
1765,NP2-S1-A4-UN,NP2,NP2-S1,A4,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1766,NP2-S1-B1-CA,NP2,NP2-S1,B1,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,14,Anonychomyrma,10 to 20,TRUE,8,ANON 012,checked - ok,,FALSE
1767,NP2-S1-B2-CA,NP2,NP2-S1,B2,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,13,Anonychomyrma,>100,TRUE,8,ANON 009,checked - changed from sp. 14 to 9,,FALSE
1768,NP2-S1-B3-CA,NP2,NP2-S1,B3,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,14,Pheidole,1,TRUE,1,PHEI 003,,no soldier,FALSE
1769,NP2-S1-B4-CA,NP2,NP2-S1,B4,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,16,Anonychomyrma,>50,TRUE,18,ANON 014,,,FALSE
1770,NP2-S1-B1-UN,NP2,NP2-S1,B1,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1771,NP2-S1-B2-UN,NP2,NP2-S1,B2,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Anonychomyrma,10,TRUE,3,ANON 009,checked - changed from sp. 14 to 9,,FALSE
1772,NP2-S1-B3-UN,NP2,NP2-S1,B3,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Anonychomyrma,30,TRUE,3,TECH 004,,,FALSE
1773,NP2-S1-B4-UN,NP2,NP2-S1,B4,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1774,NP2-S1-C1-CA,NP2,NP2-S1,C1,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,12,,,FALSE,,,,,FALSE
1775,NP2-S1-C2-CA,NP2,NP2-S1,C2,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,23,Oecophylla,20,TRUE,4,OECO 001,,,FALSE
1776,NP2-S1-C3-CA,NP2,NP2-S1,C3,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,16,,,FALSE,,,,,FALSE
1777,NP2-S1-C4-CA,NP2,NP2-S1,C4,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,12,Oecophylla,3,TRUE,3,OECO 001,,,FALSE
1778,NP2-S1-C1-UN,NP2,NP2-S1,C1,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1779,NP2-S1-C2-UN,NP2,NP2-S1,C2,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1780,NP2-S1-C3-UN,NP2,NP2-S1,C3,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1781,NP2-S1-C4-UN,NP2,NP2-S1,C4,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Pheidole,20,TRUE,3,PHEI 003,checked - ok,no major,FALSE
1782,NP2-S1-D1-CA,NP2,NP2-S1,D1,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,16,Pheidole,1,TRUE,1,PHEI 003,,no soldier,FALSE
1783,NP2-S1-D2-CA,NP2,NP2-S1,D2,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,11,Anonychomyrma,10,TRUE,8,ANON 014,checked - ok,,FALSE
1784,NP2-S1-D3-CA,NP2,NP2-S1,D3,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,16,Anonychomyrma,30 to 50,TRUE,9,ANON 012,,big sp.,FALSE
1785,NP2-S1-D4-CA,NP2,NP2-S1,D4,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,16,Oecophylla,10,TRUE,4,OECO 001,,,FALSE
1786,NP2-S1-D1-UN,NP2,NP2-S1,D1,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1787,NP2-S1-D2-UN,NP2,NP2-S1,D2,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1788,NP2-S1-D3-UN,NP2,NP2-S1,D3,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Pheidole,20,TRUE,4,PHEI 003,,,FALSE
1789,NP2-S1-D4-UN,NP2,NP2-S1,D4,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Rhytidoponera,25,TRUE,1,RHYT 005,,,FALSE
1790,NP2-S2-A1-CA,NP2,NP2-S2,A1,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,10,,,FALSE,,,,,FALSE
1791,NP2-S2-A2-CA,NP2,NP2-S2,A2,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,30,Crematogaster,40 to 50,TRUE,15,CREM 014,,,FALSE
1792,NP2-S2-A3-CA,NP2,NP2-S2,A3,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,12,Camponotus,5,TRUE,4,CAMP 013,"checked - ok (larger size, but might be variable)",huge workers - different sp.?,FALSE
1793,NP2-S2-A4-CA,NP2,NP2-S2,A4,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,27,unknown,10,TRUE,17,CREM 013,,,FALSE
1794,NP2-S2-A1-UN,NP2,NP2-S2,A1,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1795,NP2-S2-A2-UN,NP2,NP2-S2,A2,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1796,NP2-S2-A3-UN,NP2,NP2-S2,A3,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Pheidole,40,TRUE,3,CARE 001,,,FALSE
1797,NP2-S2-A4-UN,NP2,NP2-S2,A4,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1798,NP2-S2-B1-CA,NP2,NP2-S2,B1,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,12,,,FALSE,,,,,FALSE
1799,NP2-S2-B2-CA,NP2,NP2-S2,B2,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,9,,,FALSE,,,,,FALSE
1800,NP2-S2-B3-CA,NP2,NP2-S2,B3,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,13,Podomyrma,10,TRUE,3,PODO 003,,,FALSE
1801,NP2-S2-B4-CA,NP2,NP2-S2,B4,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,15,Anonychomyrma,20,FALSE,,ANON 012,,vial missing - ID according to most common species,FALSE
1802,NP2-S2-B1-UN,NP2,NP2-S2,B1,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Pheidole,50,TRUE,8,CARE 001,,,FALSE
1803,NP2-S2-B2-UN,NP2,NP2-S2,B2,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Pheidole,50,TRUE,5,PHEI 003,checked - ok,no major,FALSE
1804,NP2-S2-B3-UN,NP2,NP2-S2,B3,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1805,NP2-S2-B4-UN,NP2,NP2-S2,B4,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1806,NP2-S2-C1-CA,NP2,NP2-S2,C1,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,26,Formicinae,1,TRUE,1,PLAG 002,,,FALSE
1807,NP2-S2-C2-CA,NP2,NP2-S2,C2,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,24,,,FALSE,,,,,FALSE
1808,NP2-S2-C3-CA,NP2,NP2-S2,C3,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,13,Podomyrma,2,TRUE,2,PODO 003,,,FALSE
1809,NP2-S2-C4-CA,NP2,NP2-S2,C4,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,13,Oecophylla,50,TRUE,2,OECO 001,,,FALSE
1810,NP2-S2-C1-UN,NP2,NP2-S2,C1,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Pheidole,20,TRUE,3,PHEI 004,,,FALSE
1811,NP2-S2-C2-UN,NP2,NP2-S2,C2,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Pheidole,10,TRUE,2,PROL 002,,,FALSE
1812,NP2-S2-C3-UN,NP2,NP2-S2,C3,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1813,NP2-S2-C4-UN,NP2,NP2-S2,C4,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1814,NP2-S2-D1-CA,NP2,NP2-S2,D1,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,15,Oecophylla,30,TRUE,1,OECO 001,,,FALSE
1815,NP2-S2-D2-CA,NP2,NP2-S2,D2,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,12,Oecophylla,10,TRUE,1,OECO 001,,,FALSE
1816,NP2-S2-D3-CA,NP2,NP2-S2,D3,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,9,Oecophylla,5,TRUE,1,OECO 001,,,FALSE
1817,NP2-S2-D4-CA,NP2,NP2-S2,D4,CA,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,12,,,FALSE,,,,,FALSE
1818,NP2-S2-D1-UN,NP2,NP2-S2,D1,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1819,NP2-S2-D2-UN,NP2,NP2-S2,D2,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Tetramorium,3,TRUE,2,TETR 012,checked - ok / unsually light but not smooth petiolus and more lines on clyeus - not sp. 16,,FALSE
1820,NP2-S2-D3-UN,NP2,NP2-S2,D3,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Nylanderia,10,TRUE,3,PARA 007,,,FALSE
1821,NP2-S2-D4-UN,NP2,NP2-S2,D4,UN,Numba Primary,Baiting,6/22/2022,Phil et al.,1/0/1900,1/0/1900,sunny,1.5,Technomyrmex,20,TRUE,4,TECH 004,,,FALSE
1822,NP2-S3-A1-CA,NP2,NP2-S3,A1,CA,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,20,,,FALSE,,,,,FALSE
1823,NP2-S3-A2-CA,NP2,NP2-S3,A2,CA,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,21,Anonychomyrma,>100,TRUE,3,ANON 001,,,FALSE
1824,NP2-S3-A3-CA,NP2,NP2-S3,A3,CA,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,12,,,FALSE,,,,,FALSE
1825,NP2-S3-A4-CA,NP2,NP2-S3,A4,CA,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,13,,,FALSE,,,,,FALSE
1826,NP2-S3-A1-UN,NP2,NP2-S3,A1,UN,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,1.5,small black,5 to 10,TRUE,2,HYPO 003,,,FALSE
1827,NP2-S3-A2-UN,NP2,NP2-S3,A2,UN,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1828,NP2-S3-A3-UN,NP2,NP2-S3,A3,UN,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1829,NP2-S3-A4-UN,NP2,NP2-S3,A4,UN,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,1.5,Rhytidoponera,1,TRUE,1,GNAM 003,changed to GNAM003 from GNAM001,queen,FALSE
1830,NP2-S3-B1-CA,NP2,NP2-S3,B1,CA,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,12,Pheidole,10 to 50,TRUE,5,PHEI 004,,,FALSE
1831,NP2-S3-B2-CA,NP2,NP2-S3,B2,CA,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,22,Anonychomyrma,10 to 50,TRUE,4,ANON 001,checked - ok,,FALSE
1832,NP2-S3-B3-CA,NP2,NP2-S3,B3,CA,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,18,,,FALSE,,,,,FALSE
1833,NP2-S3-B4-CA,NP2,NP2-S3,B4,CA,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,12,,,FALSE,,,,,FALSE
1834,NP2-S3-B1-UN,NP2,NP2-S3,B1,UN,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1835,NP2-S3-B2-UN,NP2,NP2-S3,B2,UN,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1836,NP2-S3-B3-UN,NP2,NP2-S3,B3,UN,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,1.5,Tetramorium,10 to 50,TRUE,9,MONO 002,checked - ok,,FALSE
1837,NP2-S3-B4-UN,NP2,NP2-S3,B4,UN,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,1.5,Pristomyrmex,1,TRUE,1,PRIS 001,,,FALSE
1838,NP2-S3-C1-CA,NP2,NP2-S3,C1,CA,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,13,Anonychomyrma,10 to 50,TRUE,3,ANON 001,checked - ok / diff. sp. in CA and UN on that tree,,FALSE
1839,NP2-S3-C2-CA,NP2,NP2-S3,C2,CA,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,13,,,FALSE,,,,,FALSE
1840,NP2-S3-C3-CA,NP2,NP2-S3,C3,CA,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,12,Anonychomyrma,10 to 50,TRUE,2,ANON 001,,,FALSE
1841,NP2-S3-C4-CA,NP2,NP2-S3,C4,CA,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,15,Oecophylla,10 to 50,TRUE,4,OECO 001,,,FALSE
1842,NP2-S3-C1-UN,NP2,NP2-S3,C1,UN,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,1.5,Anonychomyrma,>100,TRUE,12,ANON 012,checked - ok,,FALSE
1843,NP2-S3-C2-UN,NP2,NP2-S3,C2,UN,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
1844,NP2-S3-C3-UN,NP2,NP2-S3,C3,UN,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,1.5,Pheidole,10 to 50,TRUE,7,PHEI 004,,,FALSE
1845,NP2-S3-C4-UN,NP2,NP2-S3,C4,UN,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,1.5,Pheidole,20 to 50,TRUE,1,LORD 004,,,FALSE
1846,NP2-S3-D1-CA,NP2,NP2-S3,D1,CA,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,15,Anonychomyrma,50 to 100,TRUE,3,ANON 001,checked - ok,,FALSE
1847,NP2-S3-D2-CA,NP2,NP2-S3,D2,CA,Numba Primary,Baiting,6/22/2022,Nils et al.,1/0/1900,1/0/1900,sunny,15,,,FALSE,,,,,FALSE
